Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-10 21:49:41.429100,"(71.69, 7.9)","(2567, 2787)","[18  6 20 20 19 19 21 21 21 21 22 22 21 22 18 20 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 12 10 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 15 15 14 14 12 11 13 12 14 15 13 14 16 13 20 16 34 26 46 41 49 48 48 49
 46 47 43 45 39 41 33 36 27 30 21 22 19 20 17 18 15 16 15 15 14 14 13 13
 12 13 10 11  9 10  9  9]"
2024-09-10 21:49:56.417456,"(50.4, 7.7873)","(2264, 2788)","[18  8 20 20 18 18 19 19 21 19 22 22 21 22 18 20 16 17 16 16 14 15 13 13
 12 13 11 12 10 10 11 11 10 11 12 11 13 13 13 13 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 19 18 22 19 34 27 44 40 47 46 46 47
 44 45 41 43 38 40 34 36 28 31 24 26 20 21 18 19 16 17 14 15 12 13 11 12
 10 10 10 10 10 10  9  9]"
2024-09-10 21:50:11.401164,"(30.0, 9.0)","(2013, 2774)","[22 17 25 26 21 22 24 22 23 24 22 22 22 22 22 22 23 24 22 23 22 22 21 21
 18 20 16 17 14 15 12 13 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 18 12 24 21 29 27 34 32 37 36 43 39 52 48 54 53 53 54
 51 52 47 49 41 44 35 38 30 32 25 26 23 24 21 22 19 20 17 18 16 16 15 15
 14 14 13 13 13 13 12 12]"
2024-09-10 21:50:25.977737,"(11.69, 7.9)","(1827, 2785)","[18  7 20 20 18 18 21 19 23 24 23 23 23 23 20 21 17 17 16 16 14 15 13 13
 12 13 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 19 18 23 21 30 26 39 34 46 43 47 47 47 47
 46 47 43 45 40 42 36 38 32 34 27 29 22 23 20 21 17 18 14 16 12 13 11 11
  9 10  9  9  9  9  9  9]"
2024-09-10 21:50:40.962719,"(-9.6, 7.7873)","(1668, 2787)","[18  8 20 20 18 18 25 22 26 26 25 25 24 25 21 22 18 19 16 17 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 14 11
 15 15 15 15 12 14 13 12 14 15 18 18 24 21 32 27 42 37 49 46 50 50 49 49
 47 48 44 46 41 43 38 40 34 36 29 32 23 24 20 22 18 19 16 17 14 15 12 13
 10 11  9 10  9  9  9  9]"
2024-09-10 21:50:55.951364,"(-30.0, 9.0)","(1504, 2773)","[27 26 27 28 21 23 25 23 24 27 27 24 29 28 29 28 30 30 29 29 28 28 26 27
 24 25 22 23 21 22 20 20 18 19 16 17 13 14 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 16 14 16 16 15 16 15 15 16 15 17 16 19 19
 19 19 19 19 19 18 26 22 33 32 36 34 40 38 43 41 50 46 57 54 58 58 55 57
 51 53 43 48 40 41 37 38 34 35 29 30 28 29 24 26 21 23 19 20 16 18 15 16
 14 14 14 14 14 14 14 14]"
2024-09-10 21:51:10.529389,"(-48.31, 7.9)","(1352, 2786)","[21 14 24 24 21 22 26 24 27 27 25 26 25 25 23 23 23 23 23 23 22 22 20 21
 19 20 17 19 14 15 12 13 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10 10 11 11 11 11
 10 10 10 10 17 15 24 20 31 28 35 34 39 37 42 40 52 46 59 56 61 60 58 60
 53 56 47 51 44 45 39 42 34 37 28 29 25 27 23 24 20 21 17 19 15 16 13 14
 11 12 10 11 10 10  9  9]"
2024-09-10 21:51:25.519568,"(-69.6, 7.7873)","(1151, 2786)","[20 15 22 22 19 20 25 23 27 28 26 27 25 26 23 24 22 23 21 22 20 21 19 19
 18 19 17 18 13 15 11 12 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 17 13 23 20 29 26 34 32 37 36 41 39 44 41 53 47 62 58 64 63 62 63
 57 60 51 54 46 49 42 44 38 40 33 36 29 30 27 28 24 25 21 23 19 20 17 18
 15 16 13 14 12 12 11 12]"
2024-09-10 21:51:40.505644,"(-90, 9.0)","(911, 2772)","[28 28 28 28 22 25 25 23 24 27 28 24 30 30 30 30 31 31 30 31 29 30 27 28
 26 27 25 26 23 24 22 23 20 21 19 20 17 18 15 16 13 14 12 13 11 12 10 11
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 15  9 18 17 20 19 22 20
 23 23 23 23 23 22 33 28 39 38 42 40 45 44 48 46 55 51 63 59 64 64 61 63
 55 58 48 52 45 46 42 44 39 40 33 33 31 32 28 30 25 26 22 23 19 20 16 18
 14 15 12 13 11 11 10 10]"
2024-09-10 21:52:15.095830,"(71.69, -12.9)","(2566, 3006)","[19 10 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 13 10 25 19 36 31 43 41 43 44 39 42
 33 35 31 31 40 35 44 43 43 44 37 41 33 35 32 32 32 32 31 32 23 30 24 24
 24 24 24 24 28 24 31 31 30 31 24 24 22 23 20 21 18 19 17 18 16 16 14 15
 13 14 11 12 10 11  9 10]"
