Measure Time,Commanded trajectory,Real trajectory,Curve
2024-09-09 20:55:03.662184,"(50.4, -12.7873)","(2262, 3010)","[22 12 25 26 21 23 21 22 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 19  9 28 24 29 29 27 29
 24 25 29 25 34 31 32 33 31 32 30 30 35 32 36 36 35 36 32 33 26 29 20 24
 19 19 19 19 25 24 25 25 24 25 20 20 19 19 17 18 14 15 14 14 14 14 13 13
 12 12 11 11 11 11 10 11]"
2024-09-09 20:55:18.641509,"(30.0, -14.0)","(2007, 3021)","[22 14 25 26 21 23 20 21 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 12 11 21 15
 32 28 35 34 33 34 30 31 28 28 27 27 28 28 26 27 29 26 37 32 39 38 39 39
 39 39 37 38 34 36 32 33 28 31 23 23 22 22 22 22 22 22 22 22 21 22 20 21
 19 19 17 18 16 17 14 15]"
2024-09-09 20:55:33.207412,"(11.69, -12.9)","(1822, 3011)","[22 13 25 26 21 23 20 21 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 18 14 25 22 27 27
 27 26 35 30 42 39 41 41 42 41 42 42 41 42 41 41 42 41 44 43 44 44 43 44
 41 42 39 40 37 38 35 37 31 33 26 27 24 25 22 22 21 22 20 21 19 20 18 19
 18 18 17 17 16 17 15 16]"
2024-09-09 20:55:48.388607,"(-9.6, -12.7873)","(1666, 3009)","[22  8 25 25 21 23 20 21 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 17  9 26 22 26 26 23 24
 20 21 22 20 31 27 35 33 38 38 37 38 37 37 37 37 40 38 42 41 40 41 39 39
 42 39 44 44 42 43 40 41 38 39 36 37 33 35 28 32 28 28 27 28 27 27 24 26
 21 23 18 20 17 17 24 22]"
2024-09-09 20:56:03.380013,"(-30.0, -14.0)","(1506, 3017)","[22 12 25 25 21 23 20 21 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 25 17 34 30 34 35
 30 33 31 29 42 36 45 44 44 45 41 42 39 40 36 37 35 34 35 35 34 35 29 30
 28 29 23 23 23 23 22 23 22 22 21 21 20 21 19 20 16 17 16 16 16 16 15 16
 14 15 14 14 12 13 11 12]"
2024-09-09 20:56:17.950369,"(-48.31, -12.9)","(1358, 3007)","[22 11 25 25 21 23 20 21 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 17 14 17 17 13 17 14 15 13 14 12 13 11 11 15 10 20 18 20 20 19 19
 28 21 35 33 35 35 31 33 26 28 22 24 16 21 16 16 14 15 12 13 11 11  9 10
  8  9  8  8  9  9  9  9]"
2024-09-09 20:56:33.619899,"(-69.6, -12.7873)","(1161, 3005)","[22  7 25 25 21 23 20 21 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 15 13 16 16 16 16 15 16 16 15 24 19
 34 30 39 38 39 39 34 37 28 31 23 25 17 22 16 17 15 16 14 15 13 13 11 12
 10 11  9  9  9  9  9  9]"
2024-09-09 20:57:07.935858,"(90, 12.0)","(2837, 2737)","[22 11 25 25 23 23 26 25 26 26 25 25 25 25 23 24 20 22 17 19 15 16 13 14
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 14 14 18 16 20 19 18 20 24 19 26 25 31 27 47 38 59 54 62 61 60 61
 55 58 51 53 45 48 38 41 32 35 26 27 24 25 22 22 20 21 18 19 15 16 13 14
 11 12 10 11  9 10  9  9]"
2024-09-09 20:57:21.903363,"(76.7, 10.7894)","(2649, 2747)","[22  9 24 25 21 23 20 21 20 19 22 22 23 23 22 23 19 21 16 17 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 13 11
 18 16 20 20 18 19 13 17 20 15 26 23 31 29 36 33 49 40 61 56 63 63 61 62
 56 59 50 53 43 47 36 40 30 33 26 27 25 25 24 24 23 23 21 22 18 19 15 16
 13 14 12 12 11 12 11 11]"
2024-09-09 20:57:37.290309,"(61.12, 10.2782)","(2412, 2753)","[22 11 24 25 21 23 22 21 22 22 23 23 22 22 19 20 17 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 17 11
 21 19 21 21 20 20 22 20 28 25 33 31 37 35 40 38 50 42 61 56 63 62 61 62
 56 59 50 53 41 45 36 39 29 34 26 28 25 25 24 25 23 24 20 21 18 19 16 17
 14 15 12 13 11 12 11 11]"
