Azimutal,Elevation,0.0,0.236,0.472,0.709,0.945,1.181,1.417,1.654,1.89,2.126,2.362,2.598,2.835,3.071,3.307,3.543,3.78,4.016,4.252,4.488,4.724,4.961,5.197,5.433,5.669,5.906,6.142,6.378,6.614,6.85,7.087,7.323,7.559,7.795,8.031,8.268,8.504,8.74,8.976,9.213,9.449,9.685,9.921,10.157,10.394,10.63,10.866,11.102,11.339,11.575,11.811,12.047,12.283,12.52,12.756,12.992,13.228,13.465,13.701,13.937,14.173,14.409,14.646,14.882,15.118,15.354,15.591,15.827,16.063,16.299,16.535,16.772,17.008,17.244,17.48,17.717,17.953,18.189,18.425,18.661,18.898,19.134,19.37,19.606,19.843,20.079,20.315,20.551,20.787,21.024,21.26,21.496,21.732,21.969,22.205,22.441,22.677,22.913,23.15,23.386,23.622,23.858,24.094,24.331,24.567,24.803,25.039,25.276,25.512,25.748,25.984,26.22,26.457,26.693,26.929,27.165,27.402,27.638,27.874,28.11,28.346,28.583,28.819,29.055,29.291,29.528,29.764,30.0
40.23,14.0783,22,13,19,21,24,23,25,25,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,20,17,30,27,24,29,26,27,15,23,12,13,10,11,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,13,9,15,12,21,21,10,17,22,22,17,19,10,11,9,9,9,9,7,8,15,15,8,14,7,8,8,9,8,7,24,21,15,21,9,9,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
30.0,15.5884,22,14,19,21,24,23,24,24,14,21,12,11,13,10,12,12,12,10,13,11,22,12,30,23,31,31,32,30,17,29,15,16,10,12,8,10,7,8,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,13,9,26,22,23,24,10,18,32,32,21,26,12,14,9,10,9,9,14,8,24,22,20,22,11,16,8,10,8,7,21,17,10,18,8,8,10,9,7,9,10,9,8,10,6,6,9,6,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
21.45,14.4502,22,15,19,21,24,23,24,25,13,20,12,11,13,10,12,12,12,10,13,11,23,12,33,25,32,33,37,37,29,34,19,20,13,16,10,11,10,10,35,16,33,37,31,32,18,27,11,14,10,9,12,11,9,9,8,9,8,13,8,9,26,14,35,34,31,33,15,23,25,26,15,15,10,12,9,9,9,9,18,14,25,24,22,24,11,17,8,10,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
11.69,13.6832,22,14,19,21,24,23,25,25,14,16,12,11,13,10,12,12,12,10,13,11,11,12,32,19,31,32,27,29,24,26,16,16,10,12,8,10,6,7,43,23,40,44,37,37,29,35,16,19,10,14,12,11,9,9,8,9,13,13,8,9,35,19,37,38,27,30,15,21,9,12,9,8,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
1.12,13.3519,22,15,19,21,24,23,24,25,13,16,12,11,13,10,12,12,12,10,13,11,11,12,31,29,30,31,30,27,25,29,15,17,10,12,8,10,8,8,38,19,34,40,30,31,25,29,13,17,10,11,12,11,9,9,8,9,23,13,20,24,40,22,37,41,23,28,13,16,8,10,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-9.6,13.488,22,12,19,21,24,23,25,25,13,21,12,11,13,10,12,12,12,10,13,11,11,12,24,22,32,25,25,31,24,25,15,16,11,13,10,10,9,10,21,11,19,23,10,16,9,9,8,10,10,8,12,11,9,9,8,9,34,31,27,33,43,25,41,44,20,29,12,16,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-19.77,14.0783,22,11,19,21,24,23,25,25,14,22,12,12,13,10,12,12,12,10,13,11,24,12,28,27,45,37,36,44,27,30,18,20,11,14,9,10,7,8,12,11,8,10,10,8,9,9,8,10,10,8,12,11,9,9,17,9,39,38,33,36,37,29,41,42,29,34,15,19,10,12,9,8,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-30.0,15.5884,22,22,19,21,24,23,24,25,14,17,12,11,13,10,12,12,12,10,13,11,24,19,36,35,54,44,41,53,23,31,18,20,11,14,9,10,9,9,12,11,8,10,10,7,9,9,13,10,20,13,17,21,9,9,8,9,30,21,27,30,36,31,37,38,25,29,14,18,9,10,9,7,10,9,9,13,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,10,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-38.55,14.4503,22,14,19,21,23,23,25,25,15,22,12,12,13,10,12,12,12,10,13,11,11,12,25,21,50,39,41,49,30,32,28,29,17,21,12,13,9,11,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,37,30,33,36,26,31,28,28,18,23,14,17,10,12,9,8,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,11,6,9,11,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-48.31,13.6833,22,14,19,21,23,23,24,25,13,16,12,11,13,10,12,12,12,10,13,11,11,12,11,9,29,18,24,28,29,22,31,31,17,25,16,17,15,15,15,15,13,15,11,12,9,10,8,10,10,8,12,11,9,9,8,9,32,17,27,32,37,26,33,37,24,27,15,18,10,12,9,9,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,11,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-58.88,13.3519,22,14,19,21,23,23,24,24,13,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,20,15,23,24,18,19,11,17,20,18,28,25,24,27,24,24,16,17,9,12,10,9,12,11,9,9,8,9,24,24,25,24,39,34,31,37,18,24,12,16,8,10,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-69.6,13.488,22,13,19,21,22,23,24,24,12,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,8,8,27,23,28,25,26,28,15,23,12,15,10,11,17,18,11,11,19,17,28,28,28,29,43,38,29,41,18,20,10,14,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-79.77,14.0783,22,10,19,21,24,23,25,25,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,9,10,7,8,23,17,27,26,23,26,13,19,11,13,15,10,21,22,12,19,19,19,25,26,24,27,49,46,33,46,20,22,11,15,9,10,9,8,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-90,15.5884,22,13,19,21,22,23,24,24,14,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,6,7,33,11,36,38,23,30,12,14,10,10,17,10,12,17,12,17,11,12,10,11,19,19,49,29,37,48,19,26,12,15,8,9,9,6,10,9,9,9,9,9,7,8,14,7,13,14,8,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,10,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
81.45,-14.4503,22,17,19,21,22,23,24,24,13,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,6,7,28,11,32,33,22,29,11,13,8,10,10,8,12,11,9,9,8,9,8,8,8,9,34,24,28,33,18,22,10,12,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
71.69,-13.6833,22,17,19,21,22,23,24,24,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,6,7,12,11,23,23,14,20,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,29,27,31,35,14,21,10,13,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
61.12,-13.3519,22,12,19,21,22,23,24,24,13,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,44,35,32,43,15,21,10,12,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,6,6,9,12,10,9,8,9,11,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
50.4,-13.488,22,14,19,21,23,23,24,24,14,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,13,9,42,37,32,40,15,20,10,12,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
40.23,-14.0783,22,13,19,21,22,23,24,25,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,13,9,41,38,35,41,16,24,10,13,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
30.0,-15.5884,22,15,19,21,23,23,24,25,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,6,12,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,13,9,8,13,8,9,41,32,28,40,15,20,11,12,8,9,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
21.45,-14.4502,22,13,19,21,23,23,24,24,13,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,46,39,33,45,15,24,11,14,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
11.69,-13.6833,22,16,19,21,22,23,24,24,14,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,42,35,32,41,15,22,10,13,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
1.12,-13.3519,22,17,19,21,23,23,24,24,14,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,48,38,40,47,17,27,11,15,8,9,9,8,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,10,10,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-9.6,-13.488,22,18,19,21,22,23,24,24,14,22,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,50,36,42,49,17,27,12,15,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-19.77,-14.0783,22,17,19,21,22,23,24,24,13,16,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,12,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,42,21,38,43,23,27,12,15,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-30.0,-15.5884,22,16,19,21,23,23,24,25,13,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,12,7,12,12,8,10,10,8,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,35,9,49,49,35,43,17,24,11,14,9,9,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,12
-38.55,-14.4503,22,13,19,21,23,23,24,25,14,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,6,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,41,9,47,48,33,40,17,24,12,16,9,10,10,9,9,9,9,9,7,8,12,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-48.31,-13.6833,22,13,19,21,23,23,24,24,15,22,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,41,16,41,44,24,29,14,15,11,14,9,9,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-58.88,-13.3519,22,20,19,21,23,23,24,25,14,16,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,15,13,15,10,11,10,10,8,10,9,8,12,11,8,10,10,8,9,9,8,10,10,8,12,11,9,9,8,9,8,8,17,17,35,16,49,49,39,46,18,27,11,14,9,9,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,15,6,13,14
-69.6,-13.488,22,24,19,21,22,23,24,25,15,17,12,13,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,9,9,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,23,21,38,23,54,52,44,50,21,32,13,16,10,11,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,21,15,15,20
-79.77,-14.0783,22,14,19,21,22,23,24,24,14,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,14,10,8,14,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,20,16,47,42,41,45,31,32,18,27,14,15,11,13,9,10,16,9,9,16,9,9,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
90,18.1865,22,14,19,21,22,23,23,23,14,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,15,13,15,10,11,10,10,8,10,6,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,26,24,41,33,32,40,16,25,23,15,22,23,16,16,29,16,27,28,19,25,12,14,12,12,8,10,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
82.75,17.0237,22,17,19,21,22,23,23,23,13,15,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,5,7,12,11,8,10,10,7,21,9,24,25,26,27,29,27,15,24,12,15,10,10,9,9,34,33,45,37,41,44,20,28,27,18,27,28,19,20,19,19,20,19,17,20,11,12,11,11,8,10,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
74.58,16.1704,22,18,19,21,22,23,23,23,14,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,10,11,10,10,8,10,7,7,12,11,8,10,10,7,33,9,36,37,34,35,37,36,21,33,17,20,14,15,12,13,35,33,37,31,32,35,18,20,13,15,23,13,14,23,12,14,10,10,8,9,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,10,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
65.71,15.6771,22,12,19,21,22,23,23,23,13,21,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,17,18,10,10,8,10,7,7,12,11,18,17,10,17,9,9,18,18,23,25,25,26,14,22,13,14,10,11,9,10,31,27,33,32,25,30,13,16,9,11,9,8,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
56.5,15.5781,22,12,19,21,22,23,23,23,13,20,12,11,13,10,12,12,12,10,13,11,11,12,11,9,11,12,22,15,31,24,33,33,22,27,15,15,12,14,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,13,9,39,36,33,36,13,21,9,12,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
47.41,15.8808,22,14,19,21,22,23,23,23,14,20,12,11,13,10,12,12,12,10,13,11,11,12,20,9,24,24,33,31,33,34,35,35,19,29,15,17,10,13,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,13,9,34,30,32,33,22,29,14,14,13,14,10,10,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
38.86,16.5631,22,11,19,21,22,23,23,23,13,21,12,11,13,10,12,12,12,10,13,11,16,12,33,33,32,32,31,32,28,31,24,25,15,18,9,11,8,9,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,13,9,20,12,35,31,25,34,28,26,23,26,12,15,9,10,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
30.0,18.1866,22,14,19,21,22,23,24,24,14,22,12,12,13,10,12,12,12,10,20,11,28,28,36,36,29,31,17,24,13,15,10,11,10,10,9,10,8,9,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,13,9,31,12,34,34,17,25,22,23,13,13,10,11,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
22.75,17.0238,22,11,19,21,22,23,24,24,13,21,12,11,13,10,12,12,12,10,13,11,25,25,31,30,29,31,20,23,13,15,10,11,10,10,8,10,8,8,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,13,9,27,22,29,31,12,21,27,28,14,21,10,12,9,9,9,9,7,8,15,14,13,13,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
14.58,16.1704,22,11,19,21,22,23,24,24,14,21,12,11,13,10,12,12,12,10,21,11,30,27,31,31,29,30,23,25,14,17,10,11,10,10,8,10,7,7,25,11,25,27,25,25,14,22,9,12,10,8,12,11,9,9,8,9,8,8,8,9,13,9,38,32,35,37,20,27,13,14,9,10,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
5.71,15.6771,22,11,19,21,22,23,23,24,13,15,12,11,13,10,12,12,12,10,21,11,25,25,31,28,29,31,15,22,13,15,10,11,10,10,8,10,6,7,34,11,31,36,29,29,16,27,10,13,10,9,12,11,9,9,8,9,8,8,8,9,21,9,42,35,36,40,15,25,12,13,10,10,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-3.5,15.5781,22,13,19,21,22,23,23,23,13,21,12,11,13,10,12,12,12,10,18,11,29,29,33,32,29,31,16,23,13,15,10,11,10,10,8,10,7,8,27,11,23,29,19,21,11,17,8,10,10,8,12,11,9,9,8,9,19,16,14,17,21,9,42,39,34,40,15,22,8,11,9,7,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-12.59,15.8808,22,15,19,21,22,23,24,24,13,21,12,11,13,10,12,12,12,10,26,11,36,33,30,36,25,26,16,24,13,15,10,11,10,10,8,10,6,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,24,21,18,22,26,16,40,39,30,36,13,17,8,11,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-21.14,16.5631,22,13,19,21,22,23,23,23,13,20,12,11,13,10,12,12,12,10,29,11,37,30,37,38,40,34,30,39,16,21,11,12,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,27,25,19,25,19,17,34,35,27,31,13,16,8,10,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-30.0,18.1866,22,12,19,21,22,23,23,24,14,21,12,12,13,10,12,12,12,10,30,21,40,36,36,38,37,33,28,36,15,19,10,12,10,10,8,10,7,7,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,8,8,8,9,13,9,40,37,32,38,14,22,11,12,9,9,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-37.25,17.0238,22,17,19,21,23,23,24,24,14,22,12,12,13,10,12,12,12,10,13,11,35,29,38,35,49,37,41,48,20,29,13,15,10,10,8,10,7,8,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,15,8,17,17,29,20,38,38,28,34,13,16,8,11,9,8,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-45.42,16.1704,22,15,19,21,22,23,24,24,15,22,12,12,13,10,12,12,12,10,13,11,16,12,27,27,48,33,42,47,20,33,20,20,15,18,10,12,8,10,12,11,8,10,10,7,9,9,8,10,10,8,12,11,9,9,8,9,17,17,14,15,36,24,38,38,32,35,17,23,10,13,9,8,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,10,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
-54.29,15.6771,22,14,19,21,22,23,23,23,13,20,12,11,13,10,12,12,12,10,13,11,11,12,11,9,32,12,28,31,24,25,24,22,15,22,13,15,10,12,12,11,9,10,10,9,9,9,8,10,10,8,12,11,9,9,8,9,22,22,8,16,40,24,39,41,32,35,17,24,10,14,9,8,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,11,12
-63.5,15.578,22,13,19,21,22,23,23,23,14,21,12,12,13,10,12,12,12,10,13,11,11,12,11,9,11,12,13,10,13,15,23,18,17,20,11,11,12,16,27,22,25,25,15,24,12,15,8,10,10,8,12,11,9,9,8,9,8,8,15,9,35,27,33,35,22,26,11,14,8,9,9,6,10,9,9,9,9,9,7,8,7,7,8,8,7,8,8,9,8,7,12,10,10,11,8,8,10,9,7,9,10,9,8,10,5,6,9,5,10,9,8,9,8,6,7,9,7,8,8,6,9,9,7,8,7,6,7,6
