Measure Time,Azimuth,Elevation,Curve
2024-08-30 22:14:00.243071,-54.29,18.1024,"[17  9 20 21 18 19 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 11 10 17 14 18 18 11 17 10 11
  9  9 16 13 21 19 20 20 14 19 13 14 17 18 17 17 16 16 15 16 33 24 43 39
 44 44 42 43 37 40 32 35 26 28 19 19 17 18 15 16 13 13 11 12  9 10  8  9
  7  7  8  7  9  9  9  9]"
2024-08-30 22:14:13.593882,-63.5,17.9881,"[17 14 20 21 18 19 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 12 19 17 18 19 14 18 13 14 16 13 21 20 21 21 27 22 42 35 48 46
 46 48 42 45 37 40 31 35 25 28 19 20 16 17 13 14 11 12 10 11 10 10 10 10
 10 10  9 10  9  9  9  9]"
2024-08-30 22:14:26.942479,-72.59,18.3375,"[17  7 20 21 18 19 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 13 10 21 17 27 26 27 28 25 26 23 24
 20 21 18 19 17 17 13 17 14 15 13 14 21 18 26 24 26 26 27 26 37 32 43 41
 44 44 42 43 38 40 32 35 26 29 20 21 18 19 15 16 13 14 12 12 11 11 10 10
  8  9  8  8 15 13 14 15]"
2024-08-30 22:14:40.301432,-81.14,19.1254,"[19 19 20 21 18 19 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 11 10 20 16 24 25 23 24 22 23 21 22
 18 19 16 17 12 12 13 12 14 15 20 18 23 22 26 25 26 27 33 28 46 40 53 51
 53 53 50 52 43 47 35 39 29 32 23 24 21 22 18 19 15 16 13 14 11 12 10 10
  9  9  8  8  9  9  9  9]"
2024-08-30 22:14:53.659280,-90,21.0,"[17 10 20 21 18 19 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 13 10 18 16 19 19 20 19 20 20
 18 19 18 18 23 20 22 23 21 22 26 22 28 27 29 28 34 31 40 38 41 41 44 42
 46 46 45 46 41 43 36 39 31 34 26 29 21 23 18 19 15 16 13 14 12 12 10 11
  9 10  9  9  9  9  9  9]"
2024-08-30 22:15:30.328011,82.75,-24.6573,"[17  9 20 21 18 19 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 27 18 39 34 42 41 41 42 37 39 31 34 25 28 21 22 17 16 16 17 15 16
 14 14 12 13 12 12 13 12 14 15 13 14 12 13 11 11 10 10 16 13 17 16 16 16
 17 15 19 18 19 19 18 19 23 18 28 26 28 28 26 27 22 24 18 20 14 14 13 13
 13 13 13 13 13 13 11 12]"
2024-08-30 22:15:43.984368,74.58,-23.672,"[17  8 20 21 18 19 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 11 10 12 12 12 12 12 12 11 11 10 10 10 10
 21 10 32 27 35 34 35 35 34 35 31 33 26 29 22 24 19 20 15 15 14 14 13 14
 13 13 12 12 12 12 13 12 14 15 13 14 12 13 11 11 15 10 15 16 16 15 17 17
 16 17 17 16 23 20 21 23 24 19 29 27 28 29 25 27 22 24 20 21 15 15 14 14
 12 13 10 11  9 10  9  9]"
2024-08-30 22:15:57.339906,65.71,-23.1024,"[17  8 20 21 18 19 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 17 11 24 21 23 23 23 22 30 25 32 31 30 31 25 27 21 22 13 19 13 13
 12 13 11 11 12 11 13 12 14 15 13 14 17 13 28 24 29 30 27 28 22 25 22 22
 21 21 22 22 26 24 26 26 32 26 36 36 34 35 31 33 25 28 19 19 19 19 18 18
 17 17 15 16 12 14 11 11]"
2024-08-30 22:16:10.698604,56.5,-22.988,"[17 10 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 19 12 32 28 34 34 33 34 30 32 27 28 24 25 19 21 13 17
 13 13 13 13 12 12 13 12 14 15 19 16 20 19 29 26 31 31 33 31 35 34 35 35
 31 34 27 29 26 26 31 28 34 33 33 34 30 32 29 30 27 29 21 21 19 20 16 18
 14 15 13 13 12 12 11 11]"
2024-08-30 22:16:24.049080,47.41,-23.3375,"[17 11 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 16 12 29 22 39 35 39 39 37 38 35 35 34 35 29 32 25 27
 21 23 17 17 17 17 17 17 17 17 27 23 31 29 35 33 39 38 40 40 37 39 36 37
 34 36 31 32 30 30 29 29 24 27 24 24 23 24 23 23 23 23 22 22 21 22 19 20
 17 18 16 16 14 15 13 13]"
2024-08-30 22:16:38.922230,38.86,-24.1254,"[17  5 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 15 12 27 20 35 31 39 37 40 40 39 40 38 39 37 37
 35 36 33 34 31 32 29 30 24 27 19 19 24 18 33 29 37 36 39 38 39 39 39 39
 36 38 34 35 31 32 24 29 22 23 19 20 17 18 16 17 16 16 15 15 13 14 12 12
 10 11  9 10  9  9  9  9]"
2024-08-30 22:16:52.783725,30.0,-26.0,"[17 11 20 21 18 19 17 17 20 19 22 22 21 22 19 20 19 20 17 19 14 16 13 13
 13 13 12 13 11 11 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 16 15 17 16 21 18 24 24 33 27 36 35 33 35
 32 32 29 30 31 30 30 31 27 29 23 25 17 22 16 17 16 16 22 18 26 24 26 26
 25 25 27 25 29 28 27 28 24 24 19 19 17 18 15 16 13 14 13 13 12 12 10 11
  9  9  8  8  9  9  9  9]"
2024-08-30 22:17:06.434824,22.75,-24.6573,"[17  8 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 17  9 27 22 33 30 32 33 30 31 28 28 28 28 26 27 29 25 33 32 33 33 30 32
 27 29 28 26 29 29 27 28 24 25 20 20 19 19 17 18 15 16 13 14 12 13 11 11
 10 10  9  9  9  9  9  9]"
2024-08-30 22:17:19.589641,14.58,-23.672,"[17  9 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 20 19 24 22 30 26 34 32 36 35 35 36
 31 34 29 29 29 29 32 30 33 33 31 32 30 31 28 30 24 27 18 20 15 17 14 14
 12 13 12 12 10 11  9 10]"
2024-08-30 22:17:32.943824,5.71,-23.1024,"[17  8 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 17 16 18 17
 23 19 30 27 31 31 31 31 30 30 29 30 28 29 27 27 25 26 36 28 42 40 41 41
 40 40 38 39 36 37 34 36 34 32 37 36 36 37 31 34 24 28 22 23 19 20 19 19
 19 19 19 19 22 19 28 26]"
2024-08-30 22:17:46.807173,-3.5,-22.988,"[17 12 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 19 11
 31 26 40 36 42 42 42 42 41 41 40 41 40 40 39 39 37 38 36 37 34 35 31 32
 30 31 29 30 28 29 28 28 23 27 30 28 31 31 30 31 24 29 23 24 20 22 18 18
 17 17 17 17 20 17 23 23]"
2024-08-30 22:18:00.668207,-12.59,-23.3375,"[17 10 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 16 13 17 17 12 16 12 12 11 11 10 10  9 10  9  9 10  9 11 11 16 11
 18 15 32 24 41 37 41 41 40 41 39 39 36 37 41 39 43 43 43 43 40 41 35 37
 34 34 33 33 31 32 24 29 30 24 31 31 33 32 35 35 33 35 31 32 26 26 23 24
 22 22 20 21 18 19 17 17]"
2024-08-30 22:18:14.527768,-21.14,-24.1254,"[19 13 23 23 19 21 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 14  9 19 17 21 21 21 21
 30 21 44 37 50 47 49 50 47 48 44 46 39 42 33 36 29 32 25 27 21 21 18 19
 16 17 15 15 16 14 24 21 27 28 35 29 40 38 40 40 38 39 35 36 29 32 27 28
 26 27 21 21 21 21 20 20]"
2024-08-30 22:18:28.387116,-30.0,-26.0,"[17  6 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 16 14 24 20 37 32 41 41 38 40 37 37 35 36
 33 33 43 36 50 47 49 50 45 48 41 43 37 39 35 36 32 34 27 30 25 25 24 24
 22 23 21 21 19 20 18 18 25 17 37 31 39 39 37 38 36 36 33 34 22 30 21 22
 19 20 18 18 16 17 15 15]"
2024-08-30 22:18:42.039420,-37.25,-24.6573,"[17 12 20 21 18 19 17 17 20 19 22 22 21 22 18 19 17 17 17 17 15 16 13 14
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 21 18 28 24 33 33 31 32 28 30 24 26
 21 22 25 22 28 27 26 27 26 25 27 27 25 26 23 24 21 22 17 17 16 16 15 15
 14 14 13 13 12 12 12 12 24 12 34 30 34 34 32 34 28 30 23 25 16 21 15 16
 12 14 10 11  9 10  9  9]"
2024-08-30 22:18:55.891675,-45.42,-23.6719,"[17 13 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10 14 10 15 15
 14 15 10 10 12 10 22 18 28 26 30 29 28 29 24 26 21 23 17 19 14 14 12 13
 11 11  9 10  9  9  9  9]"
2024-08-30 22:19:09.754367,-54.29,-23.1024,"[17 11 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10  9  9
 10 10  9  9 16 13 26 22 32 30 33 33 31 32 25 28 22 23 20 20 14 18 13 14
 12 12 10 11  9 10  9  9]"
2024-08-30 22:19:23.611162,-63.5,-22.9881,"[17  8 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 16 13 18 17 17 17 15 16 15 15 17 16
 17 17 16 17 22 19 25 23 34 29 38 38 36 37 33 34 30 32 27 29 25 26 22 24
 18 20 17 17 15 16 13 14]"
2024-08-30 22:19:37.472883,-72.59,-23.3375,"[17 11 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 24 17 32 28 33 33 31 32 30 30 31 30 31 31
 28 30 25 27 28 26 30 29 29 29 30 29 29 30 26 28 20 24 19 19 18 19 17 17
 16 16 14 15 14 14 14 14]"
2024-08-30 22:19:51.333311,-81.14,-24.1254,"[17  6 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 19 17 27 23 31 30 30 31 29 30 27 28 26 26
 29 27 32 31 35 34 35 35 33 34 27 31 19 25 18 19 16 17 24 19 30 27 29 30
 26 28 24 24 18 23 18 18]"
2024-08-30 22:20:27.313782,90,24.0,"[17 12 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 16 14 16 16
 16 16 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 12 20 17 21 21 20 21 20 20 25 22 28 27 27 28 24 26 23 23 33 29
 39 37 41 41 40 41 38 39 35 36 29 32 27 28 21 26 21 21 18 20 16 17 13 14
 11 12  9 10  9  9  9  9]"
2024-08-30 22:20:40.265357,83.7,22.6365,"[17 12 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 16 16 15 16
 11 13 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 17 11 24 21 25 25 22 25 20 20 22 21 26 25 24 26 22 23 22 21 32 28
 35 34 39 37 39 40 38 39 34 36 31 32 26 28 20 23 18 19 16 17 14 15 13 13
 12 12 10 11 10 10  9  9]"
2024-08-30 22:20:53.412276,76.7,21.5787,"[17 12 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 16 15 10 15
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 13  9 23 17 29 27 29 29 25 28 23 24 22 23 20 21 17 19 12 12 28 21 38 34
 41 41 41 41 38 40 34 36 31 32 29 30 26 28 20 24 18 19 15 16 13 14 11 12
 10 10  9  9  9  9  9  9]"
2024-08-30 22:21:06.569586,69.1,20.8733,"[17 13 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 16 11 20 17 25 22 28 27 28 29 26 27
 22 24 17 19 12 12 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 22 16 27 25 26 27 24 25 25 24 23 24 19 21 17 18 13 13 33 24 41 38
 42 43 39 41 34 37 28 31 24 26 19 19 17 18 15 16 13 14 11 12  9 10  8  8
  7  8  8  7  9  9  9  9]"
2024-08-30 22:21:19.720423,61.12,20.5565,"[17  8 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 14 12 22 18 26 25 26 26 25 26
 22 24 18 20 11 16 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 19 15 23 22 22 23 18 20 16 17 11 11 28 20 37 33
 38 38 35 37 29 32 25 27 21 22 16 17 15 16 13 14 11 12 10 11  9  9  9  9
  8  9  8  8  9  9  9  9]"
2024-08-30 22:21:32.868808,53.05,20.6462,"[17 11 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 20 17 21 21
 19 20 16 17 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 21 15 27 25 26 27 24 25 23 24 21 22 19 20 16 18 12 12 23 19 26 24
 33 30 33 34 30 32 25 27 20 22 16 17 14 15 12 13 11 12 10 11  9 10  8  9
  8  8  8  8  9  9  9  9]"
2024-08-30 22:21:46.021604,45.21,21.1372,"[17 10 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
 14  9 25 19 30 28 29 30 28 29 26 27 22 24 19 21 17 18 13 13 30 22 38 35
 41 41 39 40 34 37 27 30 19 24 18 18 15 16 13 14 11 12 10 11  8  9  7  8
  7  7  8  7  9  9  9  9]"
2024-08-30 22:21:59.160915,37.85,22.0027,"[17  5 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 16 14 15 16
 11 13 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 17 11 21 20 22 22 21 21 18 20 15 17 10 14 10 10 21 17 29 26
 34 33 33 34 29 31 24 26 20 22 15 15 14 15 12 13 11 12 10 11  8  9  7  8
  7  7  8  7  9  9  9  9]"
2024-08-30 22:22:12.309563,30.0,24.0,"[17 13 20 21 18 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 15 15 16 16 18 18
 26 19 33 31 32 33 27 30 20 23 16 18 12 13 11 12 11 12 10 11  8  9  8  8
  7  7  8  8  9  9  9  9]"
2024-08-30 22:22:25.260196,23.71,22.6365,"[17  6 20 21 17 19 17 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10 17 15 29 24
 33 32 32 33 27 29 23 25 19 21 13 14 12 13 11 11 11 12 10 11  9  9  8  8
  7  7  8  7  9  9  9  9]"
2024-08-30 22:22:38.407937,16.7,21.5788,"[17 11 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 18 13 22 20 22 22 21 21 19 20 17 18 15 16 10 15 10 10 21 16 32 27
 37 36 36 37 32 35 28 30 24 26 20 22 15 16 13 14 11 12 10 11  9  9  8  9
  8  8  8  8  9  9  9  9]"
2024-08-30 22:22:51.547718,9.1,20.8733,"[17  6 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 20 15 25 23 24 25 22 23 20 21 18 19 16 17 11 15 19 16 26 22 32 29
 36 35 36 37 33 35 26 29 20 23 16 17 13 15 12 12 11 12 10 11  8  9  7  8
  7  7  8  7  9  9  9  9]"
2024-08-30 22:23:05.194412,1.12,20.5565,"[17  8 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 14 12 19 17 18 19 14 18 13 14 12 13 11 11 10 10 17 14 32 24 42 38
 44 44 42 44 37 40 31 34 25 28 18 18 16 17 14 15 12 13 10 11  9 10  8  8
  7  7  8  7  9  9  9  9]"
2024-08-30 22:23:18.344519,-6.95,20.6461,"[17  5 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 17 15 19 18 14 18 13 14 12 13 11 11 10 10 17 14 34 25 46 41
 50 50 48 49 43 46 35 39 28 31 22 25 17 19 15 16 13 14 11 12 10 11  9  9
  8  8  8  8  9  9  9  9]"
2024-08-30 22:23:32.509148,-14.79,21.1372,"[17  5 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 17 16 13 17 14 15 13 14 12 13 11 11 10 10 10 10 28 19 41 35
 45 45 45 45 41 43 33 37 27 30 22 24 17 18 15 16 12 14 10 11  9  9  9  9
  9  9  9  9  9  9  9  9]"
2024-08-30 22:23:45.654285,-22.15,22.0027,"[17 11 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10 20 14 37 29
 46 43 48 48 45 47 37 40 31 34 24 28 17 21 15 16 13 14 12 12 10 11  9  9
  8  8  8  8  9  9  9  9]"
2024-08-30 22:23:58.809996,-30.0,24.0,"[17  9 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10 14 10 25 19
 33 31 35 35 36 36 34 36 28 31 23 25 15 21 14 15 13 14 11 12 10 10  9  9
  8  8  8  8  9  9  9  9]"
2024-08-30 22:24:11.754472,-36.29,22.6365,"[17  9 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10 15 10 31 24
 42 39 43 43 42 43 37 40 30 34 23 27 17 21 15 16 13 14 11 12 10 11  9 10
  9  9  9  9  9  9  9  9]"
2024-08-30 22:24:24.894915,-43.3,21.5787,"[17  6 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10 15  9 17 17 17 17 10 16
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10 22 17 38 31
 48 45 49 49 46 48 40 43 32 36 25 28 19 23 17 18 15 16 14 14 12 13 10 11
  9  9  8  8  9  9  9  9]"
2024-08-30 22:24:38.050670,-50.9,20.8733,"[17 14 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 12 19 17 18 19 14 17 13 14 12 13 11 11 10 10 18 14 23 20 41 33
 49 47 50 50 46 48 37 42 28 32 23 25 18 19 16 17 14 15 11 13  9 10  8  9
  8  8  8  8 12  9 19 16]"
2024-08-30 22:24:52.216037,-58.88,20.5565,"[17  6 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 11 10 19 14 28 26 30 30 27 29 22 24
 20 21 18 19 20 19 21 21 20 21 18 20 19 13 23 22 23 23 20 22 21 19 33 27
 39 37 39 39 35 37 29 32 22 25 18 19 17 18 16 17 14 15 12 13 11 11  9 10
  8  9  8  8 17 13 21 20]"
2024-08-30 22:25:05.371899,-66.95,20.6462,"[17  9 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 11 10 28 20 37 34 38 38 35 36 30 32
 25 27 21 23 14 19 14 14 14 15 14 14 21 18 25 24 24 25 22 23 30 25 38 35
 40 40 38 39 32 35 28 31 23 26 18 20 16 17 15 16 14 14 12 13 11 11  9 10
  8  9  8  8 14  9 17 16]"
2024-08-30 22:25:19.541317,-74.79,21.1372,"[17  6 20 21 17 19 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 12 10 29 22 35 34 35 36 31 33 27 29
 22 24 19 20 13 17 14 13 21 15 25 23 27 26 26 26 24 25 24 24 26 25 29 27
 35 32 36 36 33 34 30 32 25 27 19 20 17 18 15 16 13 14 11 12 10 11  9 10
  8  9  8  8  9  9 12  9]"
